user_id,group,show_id,clicked
21103,witty,s6593,0
21104,mysterious,s4149,0
21105,control,s2305,0
21106,serious,s2168,0
21107,serious,s2305,0
21108,mysterious,s2886,1
21109,serious,s2720,0
21110,serious,s6593,0
21111,control,s6593,0
21112,serious,s2720,0
21113,enthusiastic,s607,0
21114,control,s7612,0
21115,serious,s7612,0
21116,mysterious,s6593,0
21117,control,s355,0
21118,control,s3026,0
21119,enthusiastic,s615,0
21120,witty,s6593,0
21121,witty,s607,0
21122,enthusiastic,s7920,0
21123,witty,s7612,0
21124,serious,s7612,0
21125,enthusiastic,s6063,0
21126,mysterious,s2305,0
21127,control,s6904,0
21128,mysterious,s3523,0
21129,serious,s3557,0
21130,enthusiastic,s355,0
21131,witty,s3363,0
21132,mysterious,s615,0
21133,mysterious,s3026,0
21134,serious,s6904,0
21135,mysterious,s8485,0
21136,mysterious,s7150,0
21137,serious,s355,0
21138,serious,s355,0
21139,control,s6063,0
21140,enthusiastic,s2720,0
21141,control,s3363,0
21142,mysterious,s3557,0
21143,enthusiastic,s2168,0
21144,witty,s553,0
21145,witty,s3523,0
21146,serious,s3026,0
21147,enthusiastic,s2886,0
21148,enthusiastic,s6603,0
21149,mysterious,s7920,0
21150,witty,s2886,0
21151,mysterious,s615,1
21152,witty,s4149,0
21153,serious,s3363,0
21154,witty,s607,0
21155,control,s355,0
21156,enthusiastic,s6593,0
21157,control,s553,0
21158,enthusiastic,s6593,0
21159,witty,s615,0
21160,enthusiastic,s3523,0
21161,serious,s7240,0
21162,enthusiastic,s3557,0
21163,control,s6603,0
21164,mysterious,s4149,0
21165,control,s6593,0
21166,serious,s615,0
21167,serious,s615,0
21168,witty,s7920,0
21169,enthusiastic,s607,0
21170,enthusiastic,s615,0
21171,mysterious,s3026,0
21172,enthusiastic,s8485,0
21173,serious,s2720,0
21174,witty,s3557,0
21175,serious,s6603,0
21176,enthusiastic,s2305,0
21177,control,s7920,0
21178,witty,s7240,1
21179,control,s1676,0
21180,witty,s2886,0
21181,mysterious,s2305,0
21182,control,s553,0
21183,witty,s553,0
21184,mysterious,s4149,0
21185,enthusiastic,s4149,0
21186,witty,s2326,0
21187,control,s6603,0
21188,witty,s2326,0
21189,witty,s553,0
21190,witty,s2168,0
21191,witty,s2305,0
21192,witty,s3026,0
21193,witty,s3523,0
21194,serious,s6063,0
21195,serious,s3363,0
21196,serious,s7095,0
21197,enthusiastic,s355,0
21198,control,s6904,0
21199,serious,s6603,1
21200,control,s355,0
21201,enthusiastic,s6063,1
21202,serious,s2886,0
21203,enthusiastic,s7095,1
21204,mysterious,s7150,0
21205,mysterious,s3523,1
21206,mysterious,s7920,0
21207,control,s355,1
21208,serious,s2305,0
21209,control,s8485,0
21210,mysterious,s2168,0
21211,serious,s2305,0
21212,mysterious,s6063,0
21213,enthusiastic,s7095,0
21214,enthusiastic,s607,0
21215,enthusiastic,s2720,0
21216,serious,s607,1
21217,control,s607,0
21218,witty,s7240,0
21219,witty,s6603,0
21220,mysterious,s607,0
21221,mysterious,s7240,0
21222,mysterious,s6904,0
21223,mysterious,s8485,0
21224,witty,s1676,1
21225,enthusiastic,s7612,0
21226,control,s2720,0
21227,mysterious,s7150,0
21228,serious,s7095,0
21229,control,s6063,1
21230,serious,s4149,0
21231,mysterious,s6063,0
21232,mysterious,s607,0
21233,control,s6593,0
21234,serious,s2305,0
21235,witty,s2326,0
21236,serious,s2886,0
21237,serious,s6603,0
21238,serious,s7150,0
21239,serious,s3026,0
21240,witty,s7095,0
21241,witty,s553,0
21242,mysterious,s6904,1
21243,witty,s6593,0
21244,control,s3026,1
21245,serious,s7095,0
21246,enthusiastic,s615,0
21247,serious,s6593,0
21248,enthusiastic,s615,0
21249,witty,s2168,0
21250,witty,s8485,0
21251,witty,s6603,0
21252,serious,s4149,0
21253,witty,s2326,0
21254,control,s2305,0
21255,mysterious,s615,0
21256,control,s1676,0
21257,witty,s3557,0
21258,witty,s1676,0
21259,control,s2305,0
21260,enthusiastic,s3557,0
21261,control,s3363,0
21262,mysterious,s2886,0
21263,witty,s7095,0
21264,witty,s2305,0
21265,enthusiastic,s2305,0
21266,enthusiastic,s3523,1
21267,mysterious,s7150,0
21268,control,s6603,0
21269,witty,s615,0
21270,mysterious,s1676,0
21271,witty,s4149,0
21272,enthusiastic,s6593,0
21273,enthusiastic,s2326,0
21274,serious,s2886,0
21275,mysterious,s1676,0
21276,control,s4149,0
21277,serious,s7095,0
21278,serious,s3026,0
21279,witty,s553,0
21280,witty,s3026,0
21281,enthusiastic,s4149,0
21282,enthusiastic,s6603,0
21283,enthusiastic,s553,0
21284,control,s6904,0
21285,mysterious,s2326,0
21286,witty,s7240,0
21287,mysterious,s1676,0
21288,mysterious,s3557,0
21289,control,s1676,0
21290,control,s8485,0
21291,enthusiastic,s1676,0
21292,serious,s1676,1
21293,mysterious,s6593,0
21294,enthusiastic,s6603,0
21295,serious,s2326,1
21296,control,s8485,0
21297,serious,s3557,0
21298,enthusiastic,s2168,0
21299,witty,s7150,0
21300,mysterious,s553,0
21301,mysterious,s7612,0
21302,witty,s3523,0
21303,witty,s3026,0
21304,control,s3363,0
21305,control,s3363,0
21306,control,s553,0
21307,witty,s7095,0
21308,serious,s2326,0
21309,control,s553,0
21310,mysterious,s1676,0
21311,witty,s553,0
21312,enthusiastic,s6904,0
21313,mysterious,s355,0
21314,mysterious,s2168,0
21315,serious,s8485,0
21316,mysterious,s2886,0
21317,mysterious,s615,0
21318,enthusiastic,s6904,0
21319,witty,s7095,0
21320,enthusiastic,s7095,0
21321,control,s6904,0
21322,enthusiastic,s615,0
21323,control,s6603,0
21324,serious,s2305,0
21325,serious,s8485,0
21326,mysterious,s2305,0
21327,serious,s2886,0
21328,witty,s4149,0
21329,enthusiastic,s7612,0
21330,serious,s6063,0
21331,control,s3557,0
21332,mysterious,s6593,0
21333,serious,s553,0
21334,mysterious,s7150,0
21335,mysterious,s615,0
21336,witty,s2886,0
21337,enthusiastic,s7612,0
21338,mysterious,s3523,0
21339,witty,s355,0
21340,control,s7240,0
21341,mysterious,s6904,0
21342,serious,s6603,0
21343,control,s2326,0
21344,serious,s4149,0
21345,enthusiastic,s607,0
21346,control,s7095,0
21347,witty,s7920,0
21348,control,s3363,0
21349,witty,s3523,0
21350,control,s7240,0
21351,control,s6593,0
21352,mysterious,s2326,0
21353,enthusiastic,s7240,0
21354,serious,s6603,0
21355,enthusiastic,s607,0
21356,enthusiastic,s6593,0
21357,mysterious,s4149,0
21358,serious,s7920,0
21359,serious,s3026,0
21360,control,s6063,0
21361,witty,s607,0
21362,enthusiastic,s4149,0
21363,mysterious,s6593,0
21364,witty,s607,0
21365,witty,s3363,0
21366,mysterious,s6603,0
21367,enthusiastic,s1676,1
21368,enthusiastic,s6603,0
21369,mysterious,s553,0
21370,enthusiastic,s7920,0
21371,witty,s7240,0
21372,serious,s3363,0
21373,witty,s7095,0
21374,mysterious,s2886,0
21375,witty,s1676,0
21376,mysterious,s6593,0
21377,serious,s355,0
21378,enthusiastic,s607,0
21379,control,s6593,0
21380,control,s7240,0
21381,serious,s6593,1
21382,enthusiastic,s7920,0
21383,control,s553,0
21384,witty,s7240,0
21385,mysterious,s3363,0
21386,enthusiastic,s3363,1
21387,control,s3523,0
21388,enthusiastic,s2720,0
21389,witty,s2326,0
21390,control,s6593,0
21391,enthusiastic,s7612,0
21392,serious,s355,0
21393,enthusiastic,s6904,0
21394,serious,s615,0
21395,serious,s7920,0
21396,enthusiastic,s7920,0
21397,serious,s553,0
21398,control,s355,0
21399,witty,s2720,0
21400,control,s7150,0
21401,control,s6904,0
21402,control,s6593,0
21403,enthusiastic,s7095,0
21404,control,s3026,0
21405,enthusiastic,s6603,0
21406,serious,s3557,0
21407,serious,s6063,0
21408,witty,s7095,0
21409,serious,s2886,0
21410,control,s2720,0
21411,serious,s3523,0
21412,enthusiastic,s3557,0
21413,mysterious,s3523,0
21414,witty,s7612,0
21415,control,s6603,0
21416,mysterious,s2326,0
21417,witty,s6904,0
21418,serious,s7240,0
21419,mysterious,s3523,0
21420,mysterious,s3363,0
21421,control,s7612,0
21422,serious,s3557,0
21423,witty,s3363,0
21424,mysterious,s355,0
21425,serious,s7095,0
21426,serious,s7612,0
21427,mysterious,s3026,0
21428,enthusiastic,s3363,0
21429,enthusiastic,s6603,0
21430,witty,s355,1
21431,control,s6904,0
21432,witty,s1676,0
21433,control,s6063,0
21434,enthusiastic,s7095,0
21435,mysterious,s607,0
21436,mysterious,s3523,0
21437,control,s3557,0
21438,witty,s7240,1
21439,mysterious,s6063,0
21440,mysterious,s4149,0
21441,enthusiastic,s6904,0
21442,serious,s2168,0
21443,witty,s7612,0
21444,mysterious,s2168,0
21445,witty,s3523,0
21446,witty,s553,0
21447,enthusiastic,s6603,0
21448,witty,s6593,0
21449,mysterious,s3026,0
21450,control,s7920,0
21451,mysterious,s7095,0
21452,mysterious,s7095,0
21453,witty,s7240,1
21454,enthusiastic,s3557,0
21455,witty,s7920,0
21456,enthusiastic,s3523,0
21457,witty,s6904,0
21458,mysterious,s2305,0
21459,serious,s2326,0
21460,witty,s2886,0
21461,serious,s3523,0
21462,enthusiastic,s6063,0
21463,mysterious,s1676,1
21464,mysterious,s3026,0
21465,mysterious,s6603,0
21466,enthusiastic,s7612,0
21467,witty,s7150,0
21468,enthusiastic,s7920,0
21469,control,s7612,0
21470,serious,s2886,0
21471,witty,s7095,0
21472,witty,s2326,0
21473,serious,s7240,0
21474,enthusiastic,s7920,0
21475,control,s6593,0
21476,mysterious,s553,0
21477,serious,s2326,0
21478,enthusiastic,s7150,0
21479,enthusiastic,s3026,0
21480,mysterious,s7612,0
21481,enthusiastic,s355,0
21482,witty,s3523,0
21483,mysterious,s6063,1
21484,control,s3523,0
21485,control,s6904,0
21486,serious,s7095,0
21487,witty,s4149,0
21488,mysterious,s3557,0
21489,serious,s7150,0
21490,mysterious,s615,0
21491,witty,s7150,0
21492,serious,s2305,0
21493,mysterious,s2168,0
21494,witty,s6603,0
21495,control,s7095,0
21496,serious,s7095,0
21497,control,s2168,0
21498,mysterious,s3557,0
21499,witty,s7612,0
21500,witty,s7920,0
21501,mysterious,s6593,0
21502,serious,s3557,0
21503,enthusiastic,s2720,0
21504,mysterious,s8485,0
21505,serious,s6593,0
21506,control,s2305,0
21507,witty,s8485,0
21508,control,s3363,0
21509,enthusiastic,s6603,0
21510,enthusiastic,s7240,0
21511,witty,s2168,0
21512,enthusiastic,s7920,1
21513,control,s2886,0
21514,witty,s6593,0
21515,witty,s553,0
21516,serious,s2326,0
21517,serious,s8485,0
21518,witty,s7920,0
21519,serious,s6063,0
21520,enthusiastic,s6904,0
21521,enthusiastic,s4149,0
21522,enthusiastic,s2720,0
21523,mysterious,s2886,0
21524,mysterious,s7612,0
21525,serious,s3363,0
21526,enthusiastic,s3523,0
21527,control,s1676,0
21528,serious,s6904,0
21529,control,s2720,0
21530,serious,s1676,0
21531,control,s2720,0
21532,control,s7095,0
21533,mysterious,s6904,0
21534,control,s2886,0
21535,witty,s3026,0
21536,serious,s1676,0
21537,control,s7095,0
21538,enthusiastic,s615,0
21539,enthusiastic,s6063,0
21540,mysterious,s2886,0
21541,control,s3523,0
21542,serious,s615,0
21543,enthusiastic,s4149,0
21544,witty,s2326,0
21545,enthusiastic,s7150,0
21546,control,s4149,0
21547,enthusiastic,s4149,0
21548,enthusiastic,s607,0
21549,witty,s607,0
21550,witty,s7920,0
21551,mysterious,s8485,0
21552,serious,s355,0
21553,mysterious,s607,0
21554,mysterious,s3523,0
21555,control,s4149,0
21556,serious,s7150,0
21557,control,s6603,0
21558,witty,s4149,0
21559,serious,s2168,0
21560,control,s3557,0
21561,witty,s7920,0
21562,serious,s3026,0
21563,witty,s6593,0
21564,enthusiastic,s6603,0
21565,serious,s3363,0
21566,witty,s355,0
21567,witty,s7150,0
21568,mysterious,s2305,0
21569,control,s3523,0
21570,mysterious,s7920,0
21571,witty,s615,1
21572,control,s3557,0
21573,control,s553,0
21574,control,s8485,0
21575,enthusiastic,s7240,0
21576,mysterious,s3523,0
21577,mysterious,s2886,1
21578,serious,s4149,0
21579,mysterious,s2720,0
21580,enthusiastic,s2326,0
21581,enthusiastic,s355,0
21582,control,s2305,0
21583,mysterious,s4149,0
21584,enthusiastic,s6593,0
21585,serious,s553,0
21586,serious,s2326,0
21587,control,s7240,0
21588,witty,s2305,0
21589,mysterious,s7150,0
21590,witty,s3523,0
21591,witty,s7150,0
21592,mysterious,s7240,0
21593,enthusiastic,s3363,0
21594,control,s3363,0
21595,control,s7612,0
21596,control,s7095,0
21597,witty,s2326,0
21598,serious,s2168,0
21599,control,s6063,0
21600,enthusiastic,s553,1
21601,enthusiastic,s6603,0
21602,witty,s3523,0
21603,mysterious,s2720,0
21604,mysterious,s2305,0
21605,serious,s6063,0
21606,serious,s7150,0
21607,enthusiastic,s3557,0
21608,mysterious,s607,0
21609,witty,s7240,1
21610,control,s1676,0
21611,witty,s7920,0
21612,control,s355,0
21613,enthusiastic,s7240,0
21614,enthusiastic,s3557,0
21615,serious,s3363,0
21616,witty,s4149,0
21617,mysterious,s553,0
21618,enthusiastic,s607,0
21619,enthusiastic,s607,0
21620,witty,s3363,0
21621,witty,s3557,0
21622,serious,s6593,0
21623,control,s7150,0
21624,witty,s7095,0
21625,serious,s2168,0
21626,mysterious,s607,0
21627,mysterious,s6063,0
21628,control,s2326,0
21629,witty,s8485,0
21630,mysterious,s7150,0
21631,enthusiastic,s7920,1
21632,enthusiastic,s7240,1
21633,witty,s2720,0
21634,witty,s3363,0
21635,serious,s6063,0
21636,control,s2326,0
21637,enthusiastic,s6593,0
21638,mysterious,s3557,0
21639,control,s8485,0
21640,mysterious,s7150,0
21641,enthusiastic,s3523,0
21642,enthusiastic,s3523,0
21643,mysterious,s6904,0
21644,witty,s8485,0
21645,mysterious,s2326,1
21646,enthusiastic,s615,0
21647,mysterious,s6603,0
21648,serious,s2305,0
21649,enthusiastic,s3557,0
21650,control,s2886,0
21651,mysterious,s7095,0
21652,mysterious,s6593,0
21653,serious,s7920,0
21654,mysterious,s7240,0
21655,witty,s2720,0
21656,control,s7612,0
21657,enthusiastic,s7150,0
21658,serious,s7920,0
21659,serious,s3363,0
21660,enthusiastic,s2305,0
21661,mysterious,s1676,0
21662,control,s6603,0
21663,mysterious,s615,0
21664,serious,s8485,0
21665,control,s2886,0
21666,serious,s7240,0
21667,enthusiastic,s3026,0
21668,mysterious,s2886,0
21669,witty,s7095,0
21670,enthusiastic,s8485,0
21671,enthusiastic,s2168,0
21672,enthusiastic,s615,0
21673,witty,s6603,0
21674,control,s615,0
21675,enthusiastic,s7612,0
21676,serious,s3363,0
21677,witty,s3363,0
21678,mysterious,s6593,0
21679,control,s6593,0
21680,mysterious,s6593,0
21681,witty,s607,0
21682,witty,s3557,0
21683,serious,s6063,0
21684,enthusiastic,s6593,0
21685,serious,s8485,0
21686,control,s3557,0
21687,witty,s2886,0
21688,mysterious,s1676,0
21689,mysterious,s1676,0
21690,serious,s3363,0
21691,witty,s2886,0
21692,control,s3026,0
21693,control,s6063,0
21694,enthusiastic,s2168,0
21695,mysterious,s6603,0
21696,witty,s6063,1
21697,mysterious,s553,0
21698,witty,s3363,0
21699,control,s6593,0
21700,serious,s3363,0
21701,witty,s4149,0
21702,serious,s4149,0
21703,enthusiastic,s6603,0
21704,control,s2886,0
21705,control,s7612,0
21706,control,s2305,0
21707,control,s7920,0
21708,mysterious,s553,0
21709,control,s6904,0
21710,witty,s6063,0
21711,serious,s355,0
21712,mysterious,s553,0
21713,witty,s2886,0
21714,serious,s3026,0
21715,witty,s6593,0
21716,control,s7095,1
21717,control,s355,0
21718,mysterious,s6904,0
21719,serious,s2720,0
21720,serious,s615,0
21721,enthusiastic,s8485,0
21722,serious,s2305,0
21723,control,s3523,0
21724,enthusiastic,s3523,0
21725,mysterious,s6603,0
21726,control,s3026,0
21727,serious,s7612,0
21728,control,s6063,0
21729,mysterious,s4149,1
21730,witty,s6063,0
21731,serious,s7150,0
21732,control,s7612,0
21733,mysterious,s7920,0
21734,witty,s2886,0
21735,control,s2326,0
21736,control,s7612,0
21737,mysterious,s1676,0
21738,mysterious,s553,0
21739,mysterious,s1676,0
21740,control,s3026,0
21741,mysterious,s7920,0
21742,witty,s2720,0
21743,serious,s6904,0
21744,control,s2305,0
21745,mysterious,s3363,0
21746,control,s6904,0
21747,control,s6593,0
21748,witty,s6593,1
21749,mysterious,s615,0
21750,witty,s6593,1
21751,witty,s3026,0
21752,mysterious,s2305,0
21753,serious,s7240,0
21754,mysterious,s7150,0
21755,enthusiastic,s4149,0
21756,witty,s6904,1
21757,enthusiastic,s2168,0
21758,witty,s2326,0
21759,enthusiastic,s7095,0
21760,witty,s3026,0
21761,serious,s2326,0
21762,control,s3363,0
21763,mysterious,s6063,0
21764,control,s6063,0
21765,mysterious,s3557,0
21766,control,s2305,0
21767,serious,s355,0
21768,serious,s2305,0
21769,serious,s7150,0
21770,control,s7150,0
21771,mysterious,s3523,0
21772,mysterious,s2720,0
21773,control,s2168,0
21774,control,s2886,0
21775,enthusiastic,s607,0
21776,mysterious,s7095,0
21777,mysterious,s2305,0
21778,serious,s7612,0
21779,mysterious,s6904,0
21780,serious,s8485,0
21781,enthusiastic,s6593,0
21782,control,s7095,0
21783,serious,s553,0
21784,control,s7920,0
21785,mysterious,s2720,0
21786,serious,s2720,1
21787,mysterious,s3557,0
21788,mysterious,s1676,0
21789,serious,s607,0
21790,serious,s2886,0
21791,control,s355,0
21792,serious,s2305,0
21793,mysterious,s7920,0
21794,control,s553,0
21795,mysterious,s3363,0
21796,mysterious,s7095,0
21797,control,s2168,0
21798,control,s4149,0
21799,control,s3557,0
21800,mysterious,s2720,0
21801,enthusiastic,s7240,0
21802,control,s3363,0
21803,mysterious,s615,0
21804,witty,s1676,0
21805,mysterious,s2720,0
21806,control,s355,0
21807,serious,s8485,0
21808,witty,s2168,1
21809,mysterious,s7095,0
21810,witty,s3523,0
21811,mysterious,s6063,0
21812,mysterious,s7920,0
21813,serious,s2305,0
21814,control,s7240,0
21815,mysterious,s3026,0
21816,serious,s4149,0
21817,witty,s3026,0
21818,serious,s3363,0
21819,serious,s2305,0
21820,witty,s3523,0
21821,mysterious,s7095,0
21822,control,s8485,0
21823,mysterious,s2168,0
21824,enthusiastic,s3026,0
21825,serious,s3363,0
21826,control,s7095,0
21827,witty,s4149,0
21828,enthusiastic,s6593,0
21829,mysterious,s7095,0
21830,witty,s3523,0
21831,control,s2305,0
21832,witty,s615,0
21833,mysterious,s3363,0
21834,witty,s8485,0
21835,enthusiastic,s7240,0
21836,mysterious,s2326,0
21837,witty,s2326,0
21838,control,s8485,0
21839,control,s7920,0
21840,control,s1676,0
21841,serious,s1676,0
21842,enthusiastic,s6063,1
21843,serious,s2305,0
21844,control,s2168,0
21845,serious,s3026,0
21846,witty,s3026,0
21847,control,s1676,0
21848,witty,s355,0
21849,witty,s6904,0
21850,mysterious,s3363,0
21851,witty,s6603,0
21852,control,s355,0
21853,enthusiastic,s2168,0
21854,mysterious,s7612,0
21855,serious,s2886,0
21856,witty,s553,0
21857,witty,s8485,0
21858,control,s3363,0
21859,control,s607,0
21860,control,s2326,0
21861,serious,s7240,0
21862,serious,s3363,0
21863,serious,s355,0
21864,witty,s6063,0
21865,control,s2326,0
21866,witty,s615,0
21867,mysterious,s7150,0
21868,witty,s6904,0
21869,control,s7240,0
21870,witty,s2886,0
21871,witty,s6063,0
21872,serious,s1676,0
21873,witty,s2305,1
21874,witty,s2886,0
21875,witty,s2168,0
21876,serious,s3557,0
21877,witty,s6904,0
21878,witty,s2168,0
21879,control,s8485,0
21880,control,s3523,0
21881,witty,s4149,0
21882,enthusiastic,s7612,1
21883,witty,s7150,0
21884,witty,s615,0
21885,enthusiastic,s2886,0
21886,control,s7240,0
21887,serious,s3026,0
21888,enthusiastic,s4149,0
21889,control,s1676,0
21890,mysterious,s3026,0
21891,control,s3026,0
21892,control,s2720,0
21893,enthusiastic,s3363,1
21894,mysterious,s3557,0
21895,witty,s7240,0
21896,control,s607,0
21897,control,s607,0
21898,mysterious,s7920,0
21899,mysterious,s7240,0
21900,control,s2326,0
21901,control,s6063,0
21902,witty,s8485,1
21903,control,s553,0
21904,control,s1676,0
21905,serious,s553,0
21906,mysterious,s2305,0
21907,enthusiastic,s607,0
21908,enthusiastic,s6063,0
21909,enthusiastic,s6063,0
21910,control,s3363,0
21911,witty,s7150,0
21912,enthusiastic,s607,0
21913,control,s3523,0
21914,mysterious,s3363,0
21915,control,s3026,0
21916,serious,s6593,0
21917,mysterious,s4149,0
21918,control,s2886,0
21919,enthusiastic,s8485,0
21920,enthusiastic,s2720,0
21921,witty,s355,0
21922,witty,s2720,0
21923,serious,s4149,0
21924,witty,s6603,0
21925,mysterious,s6603,0
21926,mysterious,s553,0
21927,serious,s2168,0
21928,serious,s8485,0
21929,witty,s7920,0
21930,control,s7150,0
21931,control,s6593,0
21932,enthusiastic,s3557,0
21933,mysterious,s607,0
21934,serious,s8485,0
21935,serious,s3557,0
21936,control,s615,0
21937,mysterious,s7150,0
21938,enthusiastic,s7612,0
21939,serious,s355,0
21940,mysterious,s7095,0
21941,control,s6904,0
21942,witty,s7095,0
21943,control,s7240,0
21944,witty,s8485,1
21945,witty,s607,0
21946,enthusiastic,s3026,0
21947,witty,s7240,0
21948,enthusiastic,s7150,0
21949,enthusiastic,s615,0
21950,mysterious,s3523,0
21951,mysterious,s2720,0
21952,mysterious,s2720,0
21953,serious,s7095,0
21954,mysterious,s6593,0
21955,serious,s4149,0
21956,mysterious,s6603,0
21957,witty,s6904,0
21958,control,s7150,0
21959,enthusiastic,s6063,0
21960,mysterious,s355,0
21961,mysterious,s7095,0
21962,enthusiastic,s7150,1
21963,control,s3363,0
21964,serious,s7095,0
21965,enthusiastic,s7240,0
21966,enthusiastic,s607,0
21967,control,s2168,1
21968,mysterious,s3523,0
21969,control,s7240,0
21970,control,s3523,0
21971,enthusiastic,s4149,0
21972,witty,s6904,0
21973,enthusiastic,s7095,0
21974,mysterious,s7150,0
21975,mysterious,s7612,0
21976,witty,s3523,0
21977,serious,s8485,0
21978,enthusiastic,s2886,0
21979,control,s2305,0
21980,mysterious,s2168,1
21981,serious,s2305,0
21982,mysterious,s7150,0
21983,enthusiastic,s2886,0
21984,enthusiastic,s3026,0
21985,control,s7612,0
21986,control,s2886,0
21987,witty,s7920,0
21988,mysterious,s7920,0
21989,mysterious,s2305,0
21990,enthusiastic,s2326,0
21991,serious,s7920,0
21992,mysterious,s2720,0
21993,serious,s6603,0
21994,serious,s3523,0
21995,mysterious,s2886,0
21996,serious,s553,0
21997,enthusiastic,s607,0
21998,control,s2168,0
21999,control,s6603,0
22000,control,s4149,0
22001,witty,s1676,0
22002,serious,s6593,0
22003,control,s3026,0
22004,witty,s1676,0
22005,serious,s7920,0
22006,mysterious,s6603,0
22007,mysterious,s2168,0
22008,enthusiastic,s3026,0
22009,control,s2720,0
22010,mysterious,s7612,0
22011,mysterious,s3026,0
22012,control,s2305,0
22013,serious,s7240,0
22014,mysterious,s6904,0
22015,enthusiastic,s553,0
22016,control,s3557,0
22017,enthusiastic,s553,0
22018,enthusiastic,s355,0
22019,enthusiastic,s1676,0
22020,enthusiastic,s3523,0
22021,enthusiastic,s2326,0
22022,witty,s6593,0
22023,mysterious,s7612,0
22024,witty,s2168,0
22025,control,s6603,0
22026,serious,s355,0
22027,control,s607,0
22028,witty,s6593,0
22029,serious,s7240,0
22030,witty,s355,0
22031,mysterious,s7150,0
22032,control,s6063,0
22033,witty,s607,0
22034,enthusiastic,s607,0
22035,witty,s8485,0
22036,control,s6593,0
22037,witty,s607,0
22038,mysterious,s7095,0
22039,control,s4149,0
22040,serious,s2168,0
22041,serious,s355,0
22042,serious,s2168,0
22043,serious,s2326,0
22044,enthusiastic,s2886,0
22045,witty,s8485,0
22046,serious,s6593,0
22047,serious,s3557,0
22048,serious,s3026,0
22049,control,s3523,0
22050,enthusiastic,s7240,0
22051,control,s2168,0
22052,witty,s3557,0
22053,control,s4149,0
22054,serious,s2886,1
22055,enthusiastic,s7612,0
22056,mysterious,s7240,0
22057,witty,s8485,0
22058,witty,s4149,0
22059,witty,s2305,0
22060,enthusiastic,s2326,0
22061,enthusiastic,s7920,0
22062,serious,s7612,0
22063,serious,s3557,0
22064,witty,s7150,0
22065,control,s3026,0
22066,witty,s2720,0
22067,control,s3026,0
22068,serious,s607,0
22069,enthusiastic,s4149,0
22070,witty,s6603,0
22071,enthusiastic,s2168,0
22072,control,s6063,0
22073,mysterious,s2886,0
22074,witty,s3523,0
22075,mysterious,s3363,0
22076,control,s6603,0
22077,serious,s7240,0
22078,witty,s2305,0
22079,serious,s3523,0
22080,serious,s607,0
22081,witty,s2720,0
22082,serious,s1676,0
22083,witty,s4149,0
22084,control,s3557,0
22085,serious,s355,1
22086,enthusiastic,s2886,0
22087,witty,s7150,0
22088,control,s6063,0
22089,mysterious,s2305,0
22090,serious,s6063,0
22091,witty,s7920,0
22092,witty,s6603,0
22093,witty,s2326,0
22094,control,s2326,0
22095,mysterious,s3523,0
22096,enthusiastic,s7920,0
22097,control,s6904,0
22098,mysterious,s7612,1
22099,witty,s6063,0
22100,mysterious,s7095,0
22101,serious,s1676,0
22102,witty,s553,0
22103,serious,s3026,0
22104,control,s2168,0
22105,mysterious,s8485,0
22106,serious,s1676,0
22107,control,s6904,0
22108,serious,s2886,0
22109,serious,s4149,0
22110,control,s355,0
22111,mysterious,s3557,0
22112,enthusiastic,s2168,0
22113,serious,s553,0
22114,mysterious,s7095,0
22115,control,s6603,0
22116,control,s2720,0
22117,witty,s3523,0
22118,enthusiastic,s6904,0
22119,control,s553,0
22120,serious,s2886,0
22121,enthusiastic,s6063,0
22122,witty,s7920,0
22123,witty,s7612,0
22124,control,s7150,0
22125,serious,s7095,0
22126,enthusiastic,s7612,0
22127,mysterious,s7150,0
22128,control,s553,0
22129,enthusiastic,s615,0
22130,witty,s355,0
22131,enthusiastic,s4149,0
22132,mysterious,s2326,0
22133,control,s607,0
22134,serious,s2720,0
22135,serious,s2326,0
22136,witty,s6593,0
22137,control,s7612,0
22138,witty,s6603,0
22139,mysterious,s2886,0
22140,serious,s6063,0
22141,mysterious,s7150,0
22142,mysterious,s2886,0
22143,control,s8485,0
22144,witty,s553,0
22145,enthusiastic,s7612,0
22146,serious,s7240,0
22147,serious,s4149,0
22148,serious,s553,0
22149,control,s615,1
22150,mysterious,s7095,0
22151,mysterious,s3026,0
22152,serious,s4149,0
22153,witty,s553,0
22154,enthusiastic,s6603,0
22155,control,s7920,0
22156,enthusiastic,s3026,0
22157,serious,s3523,0
22158,serious,s2168,0
22159,enthusiastic,s615,0
22160,mysterious,s607,0
22161,control,s2720,0
22162,control,s6063,0
22163,witty,s7920,0
22164,witty,s2720,0
22165,control,s3026,0
22166,mysterious,s6063,0
22167,enthusiastic,s615,0
22168,enthusiastic,s6904,0
22169,serious,s7612,0
22170,serious,s7920,0
22171,witty,s6904,0
22172,serious,s7920,0
22173,enthusiastic,s7150,0
22174,witty,s6603,1
22175,control,s6603,0
22176,witty,s3363,0
22177,witty,s2168,0
22178,control,s1676,0
22179,enthusiastic,s6603,0
22180,witty,s3523,0
22181,mysterious,s7095,0
22182,mysterious,s3363,0
22183,mysterious,s607,0
22184,serious,s355,0
22185,serious,s6904,0
22186,enthusiastic,s7612,0
22187,witty,s2305,1
22188,control,s3523,0
22189,mysterious,s7920,0
22190,mysterious,s553,0
22191,enthusiastic,s7150,0
22192,serious,s2720,0
22193,serious,s6603,0
22194,serious,s6063,0
22195,witty,s2168,0
22196,control,s2720,0
22197,mysterious,s8485,0
